,Rank,Name,Team,League,Nation,OVR,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Position,SHO,Finishing,Shot Power,Penalties,Reactions,Preferred foot
679,7937,Juan Pérez,SD Huesca,LALIGA HYPERMOTION,Spain,67,67,65,61,67,70,GK,65,17,46,24,56,Right
680,7937,Simone Perilli,Hellas Verona,Serie A Enilive,Italy,67,67,67,61,66,64,GK,67,17,46,26,69,Right
681,7937,Lucas Pirard,KV Kortrijk,1A Pro League,Belgium,67,67,65,65,66,68,GK,65,10,49,27,60,Right
682,7937,Johny Placide,SC Bastia,Ligue 2 BKT,Haiti,67,63,65,69,67,66,GK,65,12,52,15,68,Right
683,7937,Gaëtan Poussin,Real Zaragoza,LALIGA HYPERMOTION,France,67,68,67,63,66,67,GK,67,7,47,16,57,Right
684,7937,Nicola Ravaglia,Sampdoria,Serie BKT,Italy,67,65,65,61,65,69,GK,65,10,46,32,65,Right
685,7937,Leandro Requena,Cobresal,Libertadores,Argentina,67,67,64,77,64,69,GK,64,6,58,14,63,Left
686,7937,Rémy Riou,Paris FC,Ligue 2 BKT,France,67,66,66,64,68,67,GK,66,11,48,23,65,Right
687,7937,Robin Risser,Strasbourg,Ligue 1 McDonald's,France,67,68,71,64,60,69,GK,71,8,48,11,61,Right
688,7937,Víctor Samudio,S. Trinidense,Sudamericana,Paraguay,67,64,65,61,69,67,GK,65,7,46,18,65,Right
689,7937,Rodrigo Saracho,Dep. Riestra,Primera División,Argentina,67,69,65,57,70,68,GK,65,5,43,32,55,Right
690,7937,Ricardo Friedrich,Malmö FF,Allsvenskan,Brazil,67,68,64,76,63,69,GK,64,12,57,20,61,Right
691,7937,Muhammed Şengezer,Başakşehir,Trendyol Süper Lig,Turkey,67,67,64,61,66,70,GK,64,9,46,19,60,Right
692,7937,Patrick Gilmar Sequeira,Casa Pia AC,Liga Portugal,Costa Rica,67,74,65,67,61,66,GK,65,6,50,19,65,Right
693,7937,James Shea,Luton Town,EFL Championship,England,67,67,65,60,67,67,GK,65,11,45,17,62,Right
694,7937,Mauro Silveira,Wanderers,Sudamericana,Uruguay,67,57,63,66,71,65,GK,63,10,50,19,78,Right
695,7937,Jakub Słowik,Konyaspor,Trendyol Süper Lig,Poland,67,67,59,55,70,71,GK,59,15,41,18,62,Right
696,7937,Francois-Joseph Sollacaro,AC Ajaccio,Ligue 2 BKT,France,67,67,65,65,66,68,GK,65,6,49,14,64,Right
697,7937,Jorge Soto,América de Cali,Sudamericana,Colombia,67,67,69,58,63,70,GK,69,15,44,22,57,Right
698,7937,Max Stryjek,Jagiellonia,PKO BP Ekstraklasa,Poland,67,67,67,63,66,68,GK,67,10,47,25,60,Right
699,7937,Ertuğrul Taşkıran,Alanyaspor,Trendyol Süper Lig,Turkey,67,67,66,62,66,68,GK,66,12,47,21,65,Right
700,7937,Mickey van der Hart,sc Heerenveen,Eredivisie,Holland,67,67,65,71,64,69,GK,65,12,53,27,62,Left
701,7937,Yanick van Osch,RKC Waalwijk,Eredivisie,Holland,67,66,63,68,66,70,GK,63,14,51,24,66,Right
702,7937,Hobie Verhulst,AZ,Eredivisie,Holland,67,66,65,70,65,69,GK,65,11,53,36,64,Left
703,7937,René Vollath,1860 München,3. Liga,Germany,67,64,66,60,64,71,GK,66,9,45,19,64,Right
704,7937,Ali Şaşal Vural,Sivasspor,Trendyol Süper Lig,Turkey,67,67,66,58,67,70,GK,66,20,44,25,62,Right
705,7937,Leopold Wahlstedt,AGF,3F Superliga,Sweden,67,68,64,64,65,70,GK,64,7,48,12,64,Right
706,7937,Ángel Zamudio,Sport Huancayo,Sudamericana,Peru,67,66,66,64,67,70,GK,66,8,48,16,60,Right
707,7937,Ivan Zlobin,FC Famalicão,Liga Portugal,Russia,67,66,65,61,66,67,GK,65,9,46,15,70,Right
708,9009,Carlos Adorno,Nacional Potosí,Sudamericana,Bolivia,66,64,66,60,64,68,GK,66,8,45,17,63,Right
709,9009,Scott Bain,Celtic,Scottish Prem,Scotland,66,65,66,67,61,70,GK,66,12,50,19,64,Right
710,9009,Daniel Bielica,NAC Breda,Eredivisie,Poland,66,69,65,62,65,67,GK,65,9,47,12,58,Right
711,9009,Joaquín Blázquez,Talleres,Libertadores,Argentina,66,65,61,65,68,70,GK,61,6,49,14,58,Right
712,9009,Jonathan Bond,Watford,EFL Championship,England,66,66,64,63,67,66,GK,64,13,47,17,64,Right
713,9009,Ivan Brkić,Motor Lublin,PKO BP Ekstraklasa,Croatia,66,63,71,70,70,66,GK,71,5,53,10,43,Right
714,9009,Alexander Brunst,SV Darmstadt 98,Bundesliga 2,Germany,66,67,65,61,65,68,GK,65,14,46,26,55,Right
715,9009,Sol Brynn,Middlesbrough,EFL Championship,England,66,65,65,62,65,66,GK,65,9,47,15,60,Right
716,9009,Josef Bursik,Hibernian,Scottish Prem,England,66,65,65,64,64,69,GK,65,20,48,54,60,Left
717,9009,Jakob Busk,Sønderjyske,3F Superliga,Denmark,66,67,60,63,63,68,GK,60,10,47,12,66,Right
718,9009,Ludovic Butelle,Stade de Reims,Ligue 1 McDonald's,France,66,64,68,62,69,65,GK,68,11,47,22,59,Left
719,9009,Cañizares,Farense,Liga Portugal,Spain,66,66,68,67,65,62,GK,68,9,50,18,58,Right
720,9009,Joel Pereira,Reading,EFL League One,Portugal,66,67,63,67,63,66,GK,63,12,50,12,63,Right
721,9009,Tarık Çetin,Çaykur Rizespor,Trendyol Süper Lig,Turkey,66,65,66,62,64,72,GK,66,9,47,12,53,Right
722,9009,Wálter Chavez,Técnico U.,Sudamericana,Ecuador,66,67,63,60,67,69,GK,63,6,45,15,55,Right
723,9009,Andreas Christodoulou,APOEL FC,Liga Cyprus,Cyprus,66,70,65,63,67,68,GK,65,9,47,15,45,Right
724,9009,Colin Coosemans,RSC Anderlecht,1A Pro League,Belgium,66,67,63,69,68,66,GK,63,12,52,37,60,Right
725,9009,Grégoire Coudert,Stade Brestois 29,Ligue 1 McDonald's,France,66,68,62,59,63,68,GK,62,7,44,19,63,Left
726,9009,Juan Pablo Cozzani,Platense,Primera División,Argentina,66,66,68,67,61,66,GK,68,10,50,15,58,Right
727,9009,Darwin Cuero,Técnico U.,Sudamericana,Ecuador,66,65,64,64,64,66,GK,64,12,48,27,69,Right
728,9009,Pablo Cuñat,FC Cartagena,LALIGA HYPERMOTION,Spain,66,66,65,56,65,70,GK,65,7,42,11,62,Left
729,9009,Jhonny Da Silva,Wanderers,Sudamericana,Uruguay,66,73,63,63,62,63,GK,63,16,47,24,61,Right
730,9009,Ataberk Dadakdeniz,Antalyaspor,Trendyol Süper Lig,Turkey,66,65,65,61,68,66,GK,65,9,46,17,60,Right
731,9009,Cameron Dawson,Rotherham Utd,EFL League One,England,66,66,65,64,66,67,GK,65,8,48,23,61,Right
732,9009,Rody de Boer,AaB,3F Superliga,Holland,66,69,63,61,62,68,GK,63,15,46,31,67,Right
733,9009,Ortwin De Wolf,KV Mechelen,1A Pro League,Belgium,66,69,65,72,66,65,GK,65,8,54,16,56,Left
734,9009,Stefan Drljača,VfB Stuttgart,Bundesliga,Germany,66,68,62,55,64,71,GK,62,7,41,15,64,Right
735,9009,Vitus Eicher,Heidenheim,Bundesliga,Germany,66,66,65,60,66,68,GK,65,15,45,14,54,Left
736,9009,Andy Fisher,Swansea City,EFL Championship,England,66,66,64,68,65,67,GK,64,5,51,11,64,Right
737,9009,Edvinas Gertmonas,FC Univ. Cluj,SUPERLIGA,Lithuania,66,67,64,56,66,67,GK,64,17,42,23,58,Right
738,9009,Nick Gillekens,KVC Westerlo,1A Pro League,Belgium,66,69,61,67,63,66,GK,61,10,50,28,62,Right
739,9009,Tom Glover,Middlesbrough,EFL Championship,Australia,66,68,61,63,65,68,GK,61,7,47,14,60,Right
740,9009,Adnan Golubović,FC Dinamo 1948,SUPERLIGA,Slovenia,66,67,65,60,62,70,GK,65,7,45,19,63,Right
741,9009,Claudio González,Everton,Sudamericana,Chile,66,62,65,67,70,65,GK,65,9,50,35,62,Right
742,9009,Jens Grahl,Frankfurt,Bundesliga,Germany,66,70,60,58,63,70,GK,60,12,44,21,64,Right
743,9009,Lukas Gütlbauer,Wolfsberger AC,Ö. Bundesliga,Austria,66,70,61,59,62,68,GK,61,6,44,18,66,Right
744,9009,Brad Guzan,Atlanta United,MLS,United States,66,65,67,64,67,63,GK,67,14,48,35,63,Left
745,9009,Jakob Haugaard,Tromsø IL,Eliteserien,Denmark,66,65,66,71,64,64,GK,66,13,53,20,65,Left
746,9009,Laurent Henkinet,Standard Liège,1A Pro League,Belgium,66,67,66,68,65,65,GK,66,13,51,35,62,Right
747,9009,Dominik Hładun,Zagłębie Lubin,PKO BP Ekstraklasa,Poland,66,69,65,65,64,67,GK,65,13,49,21,59,Left
748,9009,Lukas Hornicek,SC Braga,Liga Portugal,Czech Republic,66,70,63,69,66,67,GK,63,7,52,10,53,Right
749,9009,Jeroen Houwen,RKC Waalwijk,Eredivisie,Holland,66,66,65,66,64,68,GK,65,19,50,22,58,Right
750,9009,Matías Ibáñez,Unión La Calera,Sudamericana,Argentina,66,66,64,64,67,65,GK,64,8,48,35,66,Right
751,9009,Luis Ingolotti,Central Córdoba,Primera División,Argentina,66,68,66,58,65,66,GK,66,9,44,17,59,Right
752,9009,Oscar Jansson,Djurgårdens IF,Allsvenskan,Sweden,66,65,64,66,67,63,GK,64,15,50,23,67,Right
753,9009,Ewen Jaouen,USL Dunkerque,Ligue 2 BKT,France,66,69,63,64,65,67,GK,63,9,48,12,56,Right
754,9009,David Jensen,Lyngby BK,3F Superliga,Denmark,66,64,65,63,67,66,GK,65,13,47,11,62,Right
755,9009,Jeong Min Ki,Suwon FC,K League 1,Korea Republic,66,72,61,57,62,72,GK,61,7,43,13,58,Right
756,9009,Dani Jiménez,SD Huesca,LALIGA HYPERMOTION,Spain,66,66,64,61,64,69,GK,64,13,46,25,65,Right
757,9009,Marko Johansson,Braunschweig,Bundesliga 2,Sweden,66,67,64,71,63,70,GK,64,20,53,15,58,Right
758,9009,Conor Kearns,Shelbourne,SSE Airtricity PD,Republic of Ireland,66,65,64,60,66,68,GK,64,9,45,18,61,Right
759,9009,Liam Kelly,Rangers,Scottish Prem,Scotland,66,67,64,65,66,68,GK,64,20,49,13,59,Right
760,9009,Mohamed Koné,Sp. Charleroi,1A Pro League,Côte d'Ivoire,66,66,65,62,62,69,GK,65,7,47,11,59,Right
761,9009,Thimothée Lo-Tutala,Hull City,EFL Championship,France,66,66,64,63,63,68,GK,64,6,47,15,62,Right
762,9009,Niklas Lomb,Leverkusen,Bundesliga,Germany,66,68,58,64,63,70,GK,58,17,48,14,64,Right
763,9009,Magunagoitia,SD Eibar,LALIGA HYPERMOTION,Spain,66,64,66,61,64,69,GK,66,6,46,16,64,Right
764,9009,JT Marcinkowski,SJ Earthquakes,MLS,United States,66,67,63,69,66,68,GK,63,7,52,18,59,Right
765,9009,Miguel Ángel Martínez,Cerro Porteño,Libertadores,Paraguay,66,67,66,64,65,63,GK,66,9,48,14,60,Right
766,9009,Tim Melia,Sporting KC,MLS,United States,66,66,66,65,67,65,GK,66,20,49,19,55,Right
767,9009,Cezary Miszta,Rio Ave FC,Liga Portugal,Poland,66,67,65,64,66,70,GK,65,5,48,11,51,Right
768,9009,Vincent Müller,AaB,3F Superliga,Germany,66,66,64,66,66,67,GK,64,8,50,14,59,Right
769,9009,Diogo Sousa,Bodrum FK,Trendyol Süper Lig,Portugal,66,67,64,60,65,66,GK,64,5,45,17,65,Right
770,9009,Arthur Okonkwo,Wrexham,EFL League One,England,66,65,65,63,67,66,GK,65,6,47,19,63,Right
771,9009,Elías Rafn Ólafsson,FC Midtjylland,3F Superliga,Iceland,66,68,68,55,67,66,GK,68,9,41,17,55,Right
772,9009,Owono,D. Alavés,LALIGA EA SPORTS,Equatorial Guinea,66,68,66,65,62,65,GK,66,9,49,14,62,Right
773,9009,Diego Penny,Dep. Garcilaso,Sudamericana,Peru,66,66,68,56,69,64,GK,68,12,42,17,57,Right
774,9009,Philipp Pentke,1. FC Köln,Bundesliga 2,Germany,66,65,66,62,66,67,GK,66,10,47,25,62,Right
775,9009,Isak Pettersson,IF Elfsborg,Allsvenskan,Sweden,66,66,60,69,63,68,GK,60,7,52,15,68,Left
776,9009,Dillon Phillips,Rotherham Utd,EFL League One,England,66,66,65,62,65,66,GK,65,15,47,27,67,Right
777,9009,Albert Posiadała,Molde FK,Eliteserien,Poland,66,67,66,64,67,66,GK,66,13,48,19,58,Right
778,9009,Wilson Quiñónez,S. Trinidense,Sudamericana,Paraguay,66,64,65,66,68,63,GK,65,9,50,20,63,Right
779,9009,Liam Roberts,Millwall,EFL Championship,England,66,65,64,63,66,66,GK,64,18,47,21,61,Left
780,9009,Randall Rodríguez,Vélez Sarsfield,Primera División,Uruguay,66,71,57,74,62,66,GK,57,8,56,19,67,Right
781,9009,Robin Roefs,N.E.C. Nijmegen,Eredivisie,Holland,66,64,66,64,63,68,GK,66,5,48,16,64,Left
782,9009,Jesús Ruiz,Racing de Ferrol,LALIGA HYPERMOTION,Spain,66,71,58,62,60,72,GK,58,15,47,31,64,Right
783,9009,Christian Joel Sánchez,R. Sporting,LALIGA HYPERMOTION,Cuba,66,66,64,72,64,67,GK,64,7,54,12,64,Left
784,9009,Bogdan Sarnavskyi,Lechia Gdańsk,PKO BP Ekstraklasa,Ukraine,66,64,63,56,64,68,GK,63,18,42,22,67,Right
785,9009,Giacomo Satalino,Sassuolo,Serie BKT,Italy,66,68,64,56,66,69,GK,64,6,42,18,60,Right
786,9009,Alexis Sauvage,Amiens SC,Ligue 2 BKT,France,66,69,67,63,63,66,GK,67,9,47,23,52,Right
787,9009,Nicolas Schmid,Portsmouth,EFL Championship,Austria,66,63,65,68,65,70,GK,65,10,51,15,58,Right
788,9009,Tim Schreiber,Dynamo Dresden,3. Liga,Germany,66,69,64,61,63,70,GK,64,7,46,18,57,Right
789,9009,Batuhan Şen,Galatasaray,Trendyol Süper Lig,Turkey,66,67,65,62,66,69,GK,65,7,47,18,56,Right
790,9009,Jörg Siebenhandl,LASK,Ö. Bundesliga,Austria,66,67,64,66,64,66,GK,64,11,50,15,66,Left
791,9009,Benjamin Siegrist,FC Rapid 1923,SUPERLIGA,Switzerland,66,66,63,59,65,67,GK,63,11,44,32,67,Right
792,9009,Viljami Sinisalo,Celtic,Scottish Prem,Finland,66,68,65,66,64,68,GK,65,8,50,14,56,Right
793,9009,Adam Stejskal,WSG Tirol,Ö. Bundesliga,Czech Republic,66,70,62,56,65,69,GK,62,7,42,13,57,Right
794,9009,Niclas Thiede,SSV Ulm 1846,Bundesliga 2,Germany,66,65,65,61,64,70,GK,65,8,46,17,63,Left
795,9009,Sam Tickle,Wigan Athletic,EFL League One,England,66,65,65,64,64,66,GK,65,6,48,16,61,Left
796,9009,Przemysław Tytoń,FC Twente,Eredivisie,Poland,66,66,63,69,65,65,GK,63,14,52,22,69,Right
797,9009,Gonzalo Valle,LDU Quito,Libertadores,Ecuador,66,66,65,60,60,70,GK,65,7,45,20,63,Right
798,9009,Ádám Varga,Ferencvárosi TC,Magyar Liga,Hungary,66,70,64,62,65,66,GK,64,16,47,20,56,Right
799,9009,Miguel Vargas,Dep. Garcilaso,Sudamericana,Chile,66,62,69,64,66,65,GK,69,19,48,25,62,Right
800,9009,Michael Verrips,FCV Dender EH,1A Pro League,Holland,66,67,64,68,63,67,GK,64,6,51,16,63,Right
801,9009,Simão Bertelli,AVS Futebol SAD,Liga Portugal,Brazil,66,68,65,64,66,67,GK,65,9,48,16,58,Right
802,9009,Josh Vickers,Derby County,EFL Championship,England,66,66,65,64,64,66,GK,65,18,48,25,60,Right
803,9009,Álvaro Villete,Metropolitanos,Sudamericana,Uruguay,66,65,63,62,67,63,GK,63,8,47,19,68,Right
804,9009,Ben Voll,FC St. Pauli,Bundesliga,Germany,66,67,64,65,65,68,GK,64,9,49,10,60,Right
805,9009,Jack Walton,Dundee United,Scottish Prem,England,66,66,63,63,67,65,GK,63,16,47,27,63,Right
806,9009,Leo Weinkauf,Hannover 96,Bundesliga 2,Germany,66,65,67,53,69,71,GK,67,9,40,18,52,Right
807,9009,William Yarbrough,SJ Earthquakes,MLS,United States,66,65,64,66,66,66,GK,64,17,50,22,65,Right
808,9009,Jamie Young,Melbourne City,A-League,England,66,65,66,64,65,67,GK,66,15,48,20,63,Left
809,10108,Miguel Acosta,Argentinos Jrs.,Sudamericana,Argentina,65,68,62,65,62,64,GK,62,19,49,33,65,Right
810,10108,Corey Addai,Stockport,EFL League One,Jamaica,65,65,63,65,64,65,GK,63,6,49,12,61,Right
811,10108,Abdullah Al Mayoof,Al Shabab,ROSHN Saudi League,Saudi Arabia,65,57,70,74,70,61,GK,70,16,56,52,60,Right
812,10108,Bobby Allain,Grenoble Foot 38,Ligue 2 BKT,France,65,66,63,65,63,63,GK,63,15,49,26,61,Right
813,10108,Taye Ashby-Hammond,Stevenage,EFL League One,England,65,64,64,62,64,65,GK,64,11,47,17,61,Right
814,10108,Mio Backhaus,SV Werder Bremen,Bundesliga,Germany,65,65,60,60,63,69,GK,60,8,45,12,62,Right
815,10108,Loïc Badiashile,Burgos CF,LALIGA HYPERMOTION,France,65,66,63,64,62,69,GK,63,8,48,12,60,Right
816,10108,Baek Jong Beom,FC Seoul,K League 1,Korea Republic,65,69,62,57,63,72,GK,62,10,43,13,48,Right
817,10108,Stefan Bajic,Bristol City,EFL Championship,France,65,66,65,65,64,65,GK,65,5,49,11,60,Right
818,10108,Filip Bednarek,Lech Poznań,PKO BP Ekstraklasa,Poland,65,65,63,64,65,65,GK,63,15,48,31,63,Right
819,10108,Morten Behrens,Preußen Münster,Bundesliga 2,Germany,65,66,68,64,65,66,GK,68,7,48,11,50,Right
820,10108,Emilio Bernad,Racing de Ferrol,LALIGA HYPERMOTION,Spain,65,68,65,67,63,67,GK,65,8,50,20,50,Right
821,10108,David Bingham,Charlotte FC,MLS,United States,65,68,63,66,64,67,GK,63,9,50,20,54,Right
822,10108,Jack Bonham,Stoke City,EFL Championship,Republic of Ireland,65,66,62,65,64,65,GK,62,19,49,16,58,Right
823,10108,Alex Bono,D.C. United,MLS,United States,65,64,63,62,61,69,GK,63,12,47,23,63,Right
824,10108,Zacharie Boucher,ESTAC Troyes,Ligue 2 BKT,France,65,67,61,65,63,68,GK,61,12,49,22,62,Right
825,10108,Samuel Brolin,Kalmar FF,Allsvenskan,Sweden,65,66,64,62,65,66,GK,64,7,47,18,55,Right
826,10108,Alexandru Buzbuchi,Farul Constanța,SUPERLIGA,Romania,65,64,62,65,67,66,GK,62,14,49,23,61,Right
827,10108,Trevor Carson,Dundee FC,Scottish Prem,Northern Ireland,65,65,64,65,65,63,GK,64,17,49,23,61,Right
828,10108,Tino Casali,Braunschweig,Bundesliga 2,Austria,65,67,64,54,65,67,GK,64,7,41,13,58,Right
829,10108,Michele Cerofolini,Frosinone,Serie BKT,Italy,65,66,63,62,66,67,GK,63,10,47,15,56,Right
830,10108,Cheng Yuelei,Meizhou Hakka FC,CSL,China PR,65,63,62,60,63,66,GK,62,11,45,15,66,Right
831,10108,Mattia Chiesa,Hellas Verona,Serie A Enilive,Italy,65,67,62,67,61,65,GK,62,10,50,21,63,Right
832,10108,Sébastien Cibois,Rodez AF,Ligue 2 BKT,France,65,66,63,64,62,66,GK,63,8,48,15,59,Right
833,10108,Yannis Clementia,SM Caen,Ligue 2 BKT,France,65,66,64,63,65,66,GK,64,9,47,12,59,Right
834,10108,Matthew Cox,Brentford,Premier League,England,65,67,63,65,65,66,GK,63,7,49,10,51,Right
835,10108,Max Crocombe,Burton Albion,EFL League One,New Zealand,65,65,65,62,63,65,GK,65,14,47,21,61,Right
836,10108,Pontus Dahlberg,IFK Göteborg,Allsvenskan,Sweden,65,67,62,61,66,68,GK,62,5,46,12,48,Right
837,10108,Tomás Durso,Atlético Tucumán,Primera División,Argentina,65,66,58,55,69,69,GK,58,5,41,10,58,Right
838,10108,João Valido,Arouca,Liga Portugal,Portugal,65,63,65,66,65,64,GK,65,7,50,19,64,Right
839,10108,Ivan Filipović,Dinamo Zagreb,Liga Hrvatska,Croatia,65,66,61,60,64,68,GK,61,7,45,11,59,Right
840,10108,Alberto Flores,Sevilla FC,LALIGA EA SPORTS,Spain,65,65,66,63,63,64,GK,66,5,47,11,58,Left
841,10108,Fortuño,RCD Espanyol,LALIGA EA SPORTS,Spain,65,63,64,64,65,65,GK,64,9,48,19,64,Right
842,10108,Macklin Freke,Brisbane Roar,A-League,Australia,65,66,61,67,60,67,GK,61,5,50,13,65,Right
843,10108,Marius Funk,FC Ingolstadt 04,3. Liga,Germany,65,65,65,62,63,65,GK,65,9,47,19,60,Right
844,10108,Paul Gartler,SK Rapid,Ö. Bundesliga,Austria,65,66,65,64,65,65,GK,65,9,48,11,58,Right
845,10108,Mark Gillespie,Newcastle Utd,Premier League,England,65,65,63,62,64,67,GK,63,16,47,19,56,Right
846,10108,Arnaldo Giménez,Wilstermann,Sudamericana,Paraguay,65,62,64,66,62,68,GK,64,19,50,18,65,Left
847,10108,Emmanuel Gómez Riga,Vélez Sarsfield,Primera División,Argentina,65,68,62,64,61,68,GK,62,12,48,30,60,Right
848,10108,Alexandru Greab,FC Gloria Buzău,SUPERLIGA,Romania,65,62,66,56,62,70,GK,66,10,42,13,62,Right
849,10108,Lukas Jonsson,VfL Osnabrück,3. Liga,Sweden,65,66,63,64,66,64,GK,63,9,48,17,57,Right
850,10108,Alec Kann,FC Cincinnati,MLS,United States,65,66,65,62,66,64,GK,65,12,47,21,59,Left
851,10108,Kim Jeong Hoon,Jeonbuk Hyundai,K League 1,Korea Republic,65,62,66,58,62,68,GK,66,8,44,15,59,Right
852,10108,Kim Dong Heon,Gimcheon Sangmu,K League 1,Korea Republic,65,65,62,71,60,68,GK,62,10,53,15,60,Right
853,10108,Luuk Koopmans,Fortuna Sittard,Eredivisie,Holland,65,65,64,63,64,65,GK,64,12,47,13,62,Right
854,10108,Michael Langer,FC Schalke 04,Bundesliga 2,Austria,65,63,64,60,67,65,GK,64,14,45,13,62,Right
855,10108,Nicolas Lemaître,ESTAC Troyes,Ligue 2 BKT,France,65,68,64,62,66,65,GK,64,17,47,22,56,Left
856,10108,Geoffrey Lembet,Stade Rennais FC,Ligue 1 McDonald's,Central African Republic,65,66,59,62,65,71,GK,59,15,47,15,51,Left
857,10108,Miguel Carvalho,Farense,Liga Portugal,Portugal,65,70,63,58,61,67,GK,63,8,44,14,56,Right
858,10108,Julian Faye Lund,FK Bodø/Glimt,Eliteserien,Norway,65,66,64,65,64,68,GK,64,14,49,20,56,Right
859,10108,Niki Mäenpää,HJK Helsinki,Finnliiga,Finland,65,65,65,60,64,61,GK,65,12,45,14,65,Right
860,10108,Luis Miguel Marquines,Atl. Nacional,Liga Colombia,Colombia,65,67,62,58,59,67,GK,62,7,44,12,66,Left
861,10108,Unai Marrero,Real Sociedad,LALIGA EA SPORTS,Spain,65,67,65,59,65,68,GK,65,5,44,15,51,Right
862,10108,Kevin Martin,Yverdon Sport FC,CSSL,Switzerland,65,63,63,62,61,67,GK,63,8,47,23,66,Left
863,10108,Kristjan Matošević,SS Juve Stabia,Serie BKT,Croatia,65,64,62,65,66,67,GK,62,10,49,12,58,Right
864,10108,Robby McCrorie,Kilmarnock,Scottish Prem,Scotland,65,64,65,63,66,65,GK,65,9,47,20,58,Right
865,10108,Sean McDermott,Molde FK,Eliteserien,Republic of Ireland,65,66,64,61,64,66,GK,64,11,46,21,62,Right
866,10108,Ed McGinty,Sligo Rovers,SSE Airtricity PD,Republic of Ireland,65,66,63,59,65,66,GK,63,10,44,21,60,Left
867,10108,Jakob Meierhofer,Grazer AK,Ö. Bundesliga,Austria,65,64,62,65,63,65,GK,62,6,49,11,64,Right
868,10108,Tyler Miller,D.C. United,MLS,United States,65,64,64,64,66,64,GK,64,15,48,15,64,Right
869,10108,Simon Moore,Sunderland,EFL Championship,England,65,66,64,68,62,66,GK,64,13,51,11,57,Right
870,10108,Saidt Mustafá,Nacional Potosí,Sudamericana,Bolivia,65,65,64,62,66,63,GK,64,8,47,11,62,Right
871,10108,Ruslan Neshcheret,Dynamo Kyiv,Ukrayina Liha,Ukraine,65,65,62,66,64,66,GK,62,9,50,13,61,Right
872,10108,Babacar Niasse,En Avant Guingamp,Ligue 2 BKT,Mauritania,65,73,64,59,55,68,GK,64,8,44,17,58,Right
873,10108,Đorđe Nikolić,Sivasspor,Trendyol Süper Lig,Serbia,65,65,66,63,62,67,GK,66,8,47,15,53,Right
874,10108,André Gomes,SL Benfica,Liga Portugal,Portugal,65,66,62,61,64,67,GK,62,12,46,21,62,Left
875,10108,Rodrigo Odriozola,Racing Club,Sudamericana,Uruguay,65,64,64,65,67,65,GK,64,18,49,29,52,Right
876,10108,James Pantemis,Portland Timbers,MLS,Canada,65,65,63,54,65,66,GK,63,6,41,10,60,Left
877,10108,Eduard Pap,FC Botoșani,SUPERLIGA,Romania,65,68,65,59,62,68,GK,65,12,44,17,55,Right
878,10108,Mike Penders,KRC Genk,1A Pro League,Belgium,65,67,64,63,64,68,GK,64,8,47,15,50,Left
879,10108,Gabriel Pereira,APOEL FC,Liga Cyprus,Brazil,65,64,66,64,66,67,GK,66,8,48,18,55,Right
880,10108,Luca Philipp,TSG Hoffenheim,Bundesliga,Germany,65,63,62,59,67,67,GK,62,4,44,13,58,Right
881,10108,Kenan Pirić,Antalyaspor,Trendyol Süper Lig,Bosnia and Herzegovina,65,66,64,68,60,68,GK,64,9,51,19,57,Right
882,10108,Luca Plogmann,Go Ahead Eagles,Eredivisie,Germany,65,66,63,62,60,67,GK,63,10,47,21,62,Left
883,10108,Jerónimo Pourtau,Sarmiento,Primera División,Argentina,65,68,65,59,64,69,GK,65,6,44,15,51,Right
884,10108,Jonathan Rasheed,IFK Värnamo,Allsvenskan,Norway,65,65,64,63,66,64,GK,64,14,47,19,62,Right
885,10108,Nikolai Rehnen,SV Sandhausen,3. Liga,Germany,65,68,60,60,64,69,GK,60,19,45,16,54,Right
886,10108,David Richter,VfL Osnabrück,3. Liga,Germany,65,67,62,63,69,68,GK,62,9,47,18,44,Right
887,10108,Connor Ripley,Port Vale,EFL League Two,England,65,65,65,62,64,68,GK,65,11,47,14,57,Right
888,10108,Martín Rodríguez,Guaraní,Sudamericana,Uruguay,65,69,60,70,69,65,GK,60,5,53,19,51,Right
889,10108,Tim Rönning,Halmstads BK,Allsvenskan,Sweden,65,64,65,66,64,65,GK,65,10,50,12,58,Right
890,10108,Marcus Sandberg,HamKam Fotball,Eliteserien,Sweden,65,64,66,62,63,65,GK,66,15,47,14,64,Right
891,10108,Mouhamadou Sarr,Spezia,Serie BKT,Senegal,65,69,62,60,58,72,GK,62,13,45,21,52,Right
892,10108,Markus Schubert,SC Paderborn 07,Bundesliga 2,Germany,65,67,63,62,60,67,GK,63,8,47,12,66,Right
893,10108,Ryan Scott,Newcastle Jets,A-League,Australia,65,65,61,61,65,65,GK,61,8,46,14,61,Right
894,10108,Alen Sherri,Cagliari,Serie A Enilive,Albania,65,66,61,61,63,68,GK,61,10,46,15,59,Right
895,10108,Luke Southwood,Bolton,EFL League One,Northern Ireland,65,65,64,68,64,64,GK,64,9,51,12,63,Right
896,10108,Rafał Strączek,GKS Katowice,PKO BP Ekstraklasa,Poland,65,68,64,64,65,68,GK,64,6,48,18,51,Right
897,10108,Sander Tangvik,Rosenborg BK,Eliteserien,Norway,65,65,64,63,65,66,GK,64,12,47,18,54,Right
898,10108,Rui Encarnação,Nacional,Liga Portugal,Portugal,65,66,60,57,63,68,GK,60,9,43,10,66,Right
899,10108,Yannick Thoelen,KV Mechelen,1A Pro League,Belgium,65,64,66,63,66,61,GK,66,11,47,20,59,Right
